,N,d,algorithm,memory,time
746,10000,2,fast_non_dominated_sort,633.890625,0.8206748962402344
747,10000,2,nmoo,527.0546875,0.009131908416748047
748,10000,2,efficient_non_dominated_sort,512.34375,0.05740714073181152
749,10000,2,fast_non_dominated_sort,634.4140625,0.8222095966339111
750,10000,3,nmoo,515.25,0.10192346572875977
751,10000,3,efficient_non_dominated_sort,512.87109375,0.034570932388305664
752,10000,3,fast_non_dominated_sort,569.65234375,0.8370041847229004
753,10000,3,nmoo,511.71875,0.08715176582336426
754,10000,3,efficient_non_dominated_sort,511.71875,0.033892154693603516
755,10000,3,fast_non_dominated_sort,571.0625,0.8369507789611816
756,10000,3,nmoo,516.1484375,0.08740353584289551
757,10000,3,efficient_non_dominated_sort,516.1484375,0.034093618392944336
758,10000,3,fast_non_dominated_sort,568.59765625,0.8385248184204102
759,10000,3,nmoo,514.0703125,0.1557013988494873
760,10000,3,efficient_non_dominated_sort,514.0703125,0.03403353691101074
761,10000,3,fast_non_dominated_sort,569.31640625,0.837073564529419
762,10000,3,nmoo,513.015625,0.0856637954711914
763,10000,3,efficient_non_dominated_sort,513.015625,0.031939029693603516
764,10000,3,fast_non_dominated_sort,569.3125,0.8368194103240967
765,10000,3,nmoo,513.22265625,0.10363364219665527
766,10000,3,efficient_non_dominated_sort,513.22265625,0.0342402458190918
767,10000,3,fast_non_dominated_sort,570.21875,0.8333280086517334
768,10000,3,nmoo,512.7734375,0.09789824485778809
769,10000,3,efficient_non_dominated_sort,512.7734375,0.03435206413269043
770,10000,3,fast_non_dominated_sort,569.42578125,0.836524248123169
771,10000,3,nmoo,511.71875,0.14213943481445312
772,10000,3,efficient_non_dominated_sort,511.71875,0.03263401985168457
773,10000,3,fast_non_dominated_sort,568.734375,0.8328037261962891
774,10000,3,nmoo,513.92578125,0.0904531478881836
775,10000,3,efficient_non_dominated_sort,513.92578125,0.03339862823486328
776,10000,3,fast_non_dominated_sort,570.2421875,0.834998369216919
777,10000,3,nmoo,511.9296875,0.10843253135681152
778,10000,3,efficient_non_dominated_sort,511.9296875,0.03410935401916504
779,10000,3,fast_non_dominated_sort,570.9765625,0.8360772132873535
780,10000,4,nmoo,511.71875,0.3144392967224121
781,10000,4,efficient_non_dominated_sort,511.71875,0.049828529357910156
782,10000,4,fast_non_dominated_sort,537.84375,0.8423020839691162
783,10000,4,nmoo,520.52734375,0.29719996452331543
784,10000,4,efficient_non_dominated_sort,520.52734375,0.050725460052490234
785,10000,4,fast_non_dominated_sort,537.15234375,0.8452737331390381
786,10000,4,nmoo,511.71875,0.3099050521850586
787,10000,4,efficient_non_dominated_sort,511.71875,0.05106830596923828
788,10000,4,fast_non_dominated_sort,537.26171875,0.8447964191436768
789,10000,4,nmoo,513.171875,0.24418377876281738
790,10000,4,efficient_non_dominated_sort,513.171875,0.0503389835357666
791,10000,4,fast_non_dominated_sort,537.1796875,0.8423469066619873
792,10000,4,nmoo,513.2265625,0.3862190246582031
793,10000,4,efficient_non_dominated_sort,513.2265625,0.05190777778625488
794,10000,4,fast_non_dominated_sort,537.6796875,0.8435275554656982
795,10000,4,nmoo,521.04296875,0.337144136428833
796,10000,4,efficient_non_dominated_sort,521.04296875,0.049343109130859375
797,10000,4,fast_non_dominated_sort,537.16796875,0.8462111949920654
798,10000,4,nmoo,511.71875,0.3412811756134033
799,10000,4,efficient_non_dominated_sort,511.71875,0.05054974555969238
800,10000,4,fast_non_dominated_sort,536.6796875,0.8412044048309326
801,10000,4,nmoo,514.72265625,0.28369569778442383
802,10000,4,efficient_non_dominated_sort,514.72265625,0.0498347282409668
803,10000,4,fast_non_dominated_sort,537.21875,0.8470463752746582
804,10000,4,nmoo,514.86328125,0.27408814430236816
805,10000,4,efficient_non_dominated_sort,514.86328125,0.05181431770324707
806,10000,4,fast_non_dominated_sort,537.625,0.8470256328582764
807,10000,4,nmoo,513.21875,0.264620304107666
808,10000,4,efficient_non_dominated_sort,513.21875,0.05410051345825195
809,10000,4,fast_non_dominated_sort,537.01171875,0.8445727825164795
810,10000,5,nmoo,514.19140625,0.7998735904693604
811,10000,5,efficient_non_dominated_sort,514.19140625,0.0801706314086914
812,10000,5,fast_non_dominated_sort,521.44921875,0.8460042476654053
813,10000,5,nmoo,515.8828125,0.8724520206451416
814,10000,5,efficient_non_dominated_sort,515.8828125,0.07573795318603516
815,10000,5,fast_non_dominated_sort,521.4140625,0.8483772277832031
816,10000,5,nmoo,515.9375,0.8374860286712646
817,10000,5,efficient_non_dominated_sort,515.9375,0.07651805877685547
818,10000,5,fast_non_dominated_sort,521.62109375,0.8502278327941895
819,10000,5,nmoo,517.78125,0.9267888069152832
820,10000,5,efficient_non_dominated_sort,517.78125,0.0780632495880127
821,10000,5,fast_non_dominated_sort,521.48828125,0.8475468158721924
822,10000,5,nmoo,515.9375,0.8619613647460938
823,10000,5,efficient_non_dominated_sort,515.9375,0.07550501823425293
824,10000,5,fast_non_dominated_sort,521.23828125,0.8496949672698975
825,10000,5,nmoo,511.71875,0.856410026550293
826,10000,5,efficient_non_dominated_sort,511.71875,0.07947254180908203
827,10000,5,fast_non_dominated_sort,521.4765625,0.8462085723876953
828,10000,5,nmoo,512.81640625,0.5343315601348877
829,10000,5,efficient_non_dominated_sort,512.81640625,0.07684826850891113
830,10000,5,fast_non_dominated_sort,521.5703125,0.8483946323394775
831,10000,5,nmoo,512.83984375,0.7294034957885742
832,10000,5,efficient_non_dominated_sort,512.83984375,0.08017683029174805
833,10000,5,fast_non_dominated_sort,521.4921875,0.851029634475708
834,10000,5,nmoo,513.12890625,0.8469686508178711
835,10000,5,efficient_non_dominated_sort,513.12890625,0.07985925674438477
836,10000,5,fast_non_dominated_sort,521.30859375,0.849113941192627
837,10000,5,nmoo,513.13671875,0.8108701705932617
838,10000,5,efficient_non_dominated_sort,513.13671875,0.07863497734069824
839,10000,5,fast_non_dominated_sort,521.87109375,0.8511364459991455
840,10000,6,nmoo,513.1484375,1.7962443828582764
841,10000,6,efficient_non_dominated_sort,513.1484375,0.10268974304199219
842,10000,6,fast_non_dominated_sort,513.5625,0.8519327640533447
843,10000,6,nmoo,511.71875,2.172276020050049
844,10000,6,efficient_non_dominated_sort,511.71875,0.10789322853088379
845,10000,6,fast_non_dominated_sort,513.90625,0.8553693294525146
846,10000,6,nmoo,512.4453125,2.5707733631134033
847,10000,6,efficient_non_dominated_sort,512.4453125,0.10976958274841309
848,10000,6,fast_non_dominated_sort,513.15625,0.8511779308319092
849,10000,6,nmoo,511.71875,1.7676589488983154
850,10000,6,efficient_non_dominated_sort,511.71875,0.10982704162597656
851,10000,6,fast_non_dominated_sort,513.9765625,0.852327823638916
852,10000,6,nmoo,513.9765625,1.758291482925415
853,10000,6,efficient_non_dominated_sort,513.9765625,0.10668253898620605
854,10000,6,fast_non_dominated_sort,514.04296875,0.8503298759460449
855,10000,6,nmoo,511.71875,2.3948562145233154
856,10000,6,efficient_non_dominated_sort,511.71875,0.10878109931945801
857,10000,6,fast_non_dominated_sort,513.8125,0.8534820079803467
858,10000,6,nmoo,511.71875,1.8722424507141113
859,10000,6,efficient_non_dominated_sort,511.71875,0.11458039283752441
860,10000,6,fast_non_dominated_sort,513.28125,0.8539102077484131
861,10000,6,nmoo,511.71875,1.8522920608520508
862,10000,6,efficient_non_dominated_sort,511.71875,0.10907983779907227
863,10000,6,fast_non_dominated_sort,513.36328125,0.8513360023498535
864,10000,6,nmoo,511.71875,2.2030751705169678
865,10000,6,efficient_non_dominated_sort,511.71875,0.11259746551513672
866,10000,6,fast_non_dominated_sort,514.0078125,0.8495194911956787
867,10000,6,nmoo,514.0078125,1.7963368892669678
868,10000,6,efficient_non_dominated_sort,514.0078125,0.11516976356506348
869,10000,6,fast_non_dominated_sort,514.07421875,0.8528201580047607
870,10000,7,nmoo,514.07421875,4.140395402908325
871,10000,7,efficient_non_dominated_sort,514.07421875,0.14562726020812988
872,10000,7,fast_non_dominated_sort,514.07421875,0.8544528484344482
873,10000,7,nmoo,514.07421875,4.339115619659424
874,10000,7,efficient_non_dominated_sort,514.07421875,0.14666104316711426
875,10000,7,fast_non_dominated_sort,514.07421875,0.8489160537719727
876,10000,7,nmoo,511.71875,3.6076409816741943
877,10000,7,efficient_non_dominated_sort,511.71875,0.1515345573425293
878,10000,7,fast_non_dominated_sort,511.71875,0.8554379940032959
879,10000,7,nmoo,511.71875,3.717007637023926
880,10000,7,efficient_non_dominated_sort,511.71875,0.14422249794006348
881,10000,7,fast_non_dominated_sort,511.71875,0.8522322177886963
882,10000,7,nmoo,511.71875,3.0516908168792725
883,10000,7,efficient_non_dominated_sort,511.71875,0.14278197288513184
884,10000,7,fast_non_dominated_sort,511.71875,0.8555841445922852
885,10000,7,nmoo,511.71875,2.908111572265625
886,10000,7,efficient_non_dominated_sort,511.71875,0.14880681037902832
887,10000,7,fast_non_dominated_sort,511.71875,0.8518471717834473
888,10000,7,nmoo,511.71875,4.13996148109436
889,10000,7,efficient_non_dominated_sort,511.71875,0.1433396339416504
890,10000,7,fast_non_dominated_sort,511.71875,0.8505511283874512
891,10000,7,nmoo,511.71875,5.049062967300415
892,10000,7,efficient_non_dominated_sort,511.71875,0.15432310104370117
893,10000,7,fast_non_dominated_sort,511.71875,0.8556277751922607
894,10000,7,nmoo,511.71875,3.8194568157196045
895,10000,7,efficient_non_dominated_sort,511.71875,0.14872336387634277
896,10000,7,fast_non_dominated_sort,511.71875,0.8531763553619385
897,10000,7,nmoo,511.71875,4.362342119216919
898,10000,7,efficient_non_dominated_sort,511.71875,0.14480352401733398
899,10000,7,fast_non_dominated_sort,511.71875,0.8475096225738525
900,50000,2,nmoo,511.71875,0.035155296325683594
901,50000,2,efficient_non_dominated_sort,511.71875,0.6549570560455322
902,50000,2,fast_non_dominated_sort,12664.16796875,21.15915846824646
903,50000,2,nmoo,9935.71875,0.03298473358154297
904,50000,2,efficient_non_dominated_sort,9935.71875,0.643975019454956
905,50000,2,fast_non_dominated_sort,12658.30078125,21.875222206115723
906,50000,2,nmoo,9934.03515625,0.03235912322998047
907,50000,2,efficient_non_dominated_sort,9934.03515625,0.6501681804656982
908,50000,2,fast_non_dominated_sort,12633.66796875,21.827040433883667
909,50000,2,nmoo,9970.265625,0.03185606002807617
910,50000,2,efficient_non_dominated_sort,9970.265625,0.6614646911621094
911,50000,2,fast_non_dominated_sort,12666.63671875,21.841233730316162
912,50000,2,nmoo,9974.15234375,0.0321652889251709
913,50000,2,efficient_non_dominated_sort,9974.15234375,0.6763401031494141
914,50000,2,fast_non_dominated_sort,12646.66796875,21.839237928390503
915,50000,2,nmoo,10140.50390625,0.03145289421081543
916,50000,2,efficient_non_dominated_sort,10140.50390625,0.6500182151794434
917,50000,2,fast_non_dominated_sort,12673.359375,21.910078287124634
918,50000,2,nmoo,9950.1640625,0.031219005584716797
919,50000,2,efficient_non_dominated_sort,9950.1640625,0.6518340110778809
920,50000,2,fast_non_dominated_sort,12656.82421875,21.835952758789062
921,50000,2,nmoo,10251.08203125,0.031183481216430664
922,50000,2,efficient_non_dominated_sort,10251.08203125,0.652717113494873
923,50000,2,fast_non_dominated_sort,12670.171875,21.88929557800293
924,50000,2,nmoo,9791.35546875,0.03120565414428711
925,50000,2,efficient_non_dominated_sort,9791.35546875,0.6591687202453613
926,50000,2,fast_non_dominated_sort,12655.48828125,21.837498664855957
927,50000,2,nmoo,9874.68359375,0.03322458267211914
928,50000,2,efficient_non_dominated_sort,9874.68359375,0.6722249984741211
929,50000,2,fast_non_dominated_sort,12648.65234375,21.866650342941284
930,50000,3,nmoo,9808.60546875,0.655386209487915
931,50000,3,efficient_non_dominated_sort,9808.60546875,0.44881629943847656
932,50000,3,fast_non_dominated_sort,11172.75,21.31137490272522
933,50000,3,nmoo,9806.65234375,0.587928295135498
934,50000,3,efficient_non_dominated_sort,9806.65234375,0.4533538818359375
935,50000,3,fast_non_dominated_sort,11168.1640625,21.30578875541687
936,50000,3,nmoo,9806.65234375,0.32521629333496094
937,50000,3,efficient_non_dominated_sort,9806.65234375,0.4514784812927246
938,50000,3,fast_non_dominated_sort,11169.73828125,21.308985233306885
939,50000,3,nmoo,9806.65234375,0.6576423645019531
940,50000,3,efficient_non_dominated_sort,9806.65234375,0.4464716911315918
941,50000,3,fast_non_dominated_sort,11185.234375,21.345441102981567
942,50000,3,nmoo,9806.65234375,0.5585956573486328
943,50000,3,efficient_non_dominated_sort,9806.65234375,0.45263242721557617
944,50000,3,fast_non_dominated_sort,11160.8671875,21.25004768371582
945,50000,3,nmoo,9806.65234375,0.7114732265472412
946,50000,3,efficient_non_dominated_sort,9806.65234375,0.4478292465209961
947,50000,3,fast_non_dominated_sort,11176.65234375,21.278683185577393
948,50000,3,nmoo,9806.65234375,0.6656672954559326
949,50000,3,efficient_non_dominated_sort,9806.65234375,0.45075130462646484
950,50000,3,fast_non_dominated_sort,11180.29296875,21.325432300567627
951,50000,3,nmoo,9806.65234375,0.8816566467285156
952,50000,3,efficient_non_dominated_sort,9806.65234375,0.45124292373657227
953,50000,3,fast_non_dominated_sort,11174.5703125,21.266597747802734
954,50000,3,nmoo,9806.65234375,0.723468542098999
955,50000,3,efficient_non_dominated_sort,9806.65234375,0.454484224319458
956,50000,3,fast_non_dominated_sort,11158.98046875,21.241501331329346
957,50000,3,nmoo,9806.4921875,0.5794551372528076
958,50000,3,efficient_non_dominated_sort,9806.4921875,0.4566318988800049
959,50000,3,fast_non_dominated_sort,11165.77734375,21.297450304031372
960,50000,4,nmoo,9799.046875,1.7541594505310059
961,50000,4,efficient_non_dominated_sort,9799.046875,0.7700340747833252
962,50000,4,fast_non_dominated_sort,10429.79296875,21.2336745262146
963,50000,4,nmoo,9799.046875,2.3675668239593506
964,50000,4,efficient_non_dominated_sort,9799.046875,0.7915694713592529
965,50000,4,fast_non_dominated_sort,10437.11328125,21.292109727859497
966,50000,4,nmoo,9799.046875,2.252354145050049
967,50000,4,efficient_non_dominated_sort,9799.046875,0.7514321804046631
968,50000,4,fast_non_dominated_sort,10436.50390625,21.211944580078125
969,50000,4,nmoo,9799.046875,1.7598252296447754
970,50000,4,efficient_non_dominated_sort,9799.046875,0.771336555480957
971,50000,4,fast_non_dominated_sort,10432.8046875,21.206462860107422
972,50000,4,nmoo,9799.046875,1.870481014251709
973,50000,4,efficient_non_dominated_sort,9799.046875,0.7619740962982178
974,50000,4,fast_non_dominated_sort,10439.9453125,21.25732398033142
975,50000,4,nmoo,9799.046875,2.2299609184265137
976,50000,4,efficient_non_dominated_sort,9799.046875,0.7692916393280029
977,50000,4,fast_non_dominated_sort,10435.66796875,21.216576099395752
978,50000,4,nmoo,9799.046875,1.7481720447540283
979,50000,4,efficient_non_dominated_sort,9799.046875,0.7674415111541748
980,50000,4,fast_non_dominated_sort,10445.16015625,21.293526887893677
981,50000,4,nmoo,9799.046875,2.0789802074432373
982,50000,4,efficient_non_dominated_sort,9799.046875,0.7609443664550781
983,50000,4,fast_non_dominated_sort,10439.67578125,21.213948726654053
984,50000,4,nmoo,9799.046875,1.7763078212738037
985,50000,4,efficient_non_dominated_sort,9799.046875,0.7831144332885742
986,50000,4,fast_non_dominated_sort,10446.4140625,21.258203983306885
987,50000,4,nmoo,9799.046875,1.98525071144104
988,50000,4,efficient_non_dominated_sort,9799.046875,0.7933549880981445
989,50000,4,fast_non_dominated_sort,10444.7265625,21.28969097137451
990,50000,5,nmoo,9799.046875,5.159526348114014
991,50000,5,efficient_non_dominated_sort,9799.046875,1.3669672012329102
992,50000,5,fast_non_dominated_sort,10066.484375,21.19640874862671
993,50000,5,nmoo,9799.046875,6.475475311279297
994,50000,5,efficient_non_dominated_sort,9799.046875,1.3774001598358154
995,50000,5,fast_non_dominated_sort,10065.56640625,21.19380807876587
996,50000,5,nmoo,9799.046875,6.990478754043579
997,50000,5,efficient_non_dominated_sort,9799.046875,1.3764593601226807
998,50000,5,fast_non_dominated_sort,10064.45703125,21.207250833511353
999,50000,5,nmoo,9799.046875,6.715572118759155
1000,50000,5,efficient_non_dominated_sort,9799.046875,1.394700050354004
1001,50000,5,fast_non_dominated_sort,10061.78515625,21.210376501083374
1002,50000,5,nmoo,9799.046875,7.463903427124023
1003,50000,5,efficient_non_dominated_sort,9799.046875,1.371751070022583
1004,50000,5,fast_non_dominated_sort,10058.6328125,21.168784856796265
1005,50000,5,nmoo,9799.046875,6.37502384185791
1006,50000,5,efficient_non_dominated_sort,9799.046875,1.335174560546875
1007,50000,5,fast_non_dominated_sort,10062.375,21.14845633506775
1008,50000,5,nmoo,9799.046875,5.454217195510864
1009,50000,5,efficient_non_dominated_sort,9799.046875,1.4194004535675049
1010,50000,5,fast_non_dominated_sort,10068.2421875,21.25159525871277
1011,50000,5,nmoo,9799.046875,7.3708741664886475
1012,50000,5,efficient_non_dominated_sort,9799.046875,1.3581039905548096
1013,50000,5,fast_non_dominated_sort,10063.28125,21.19749355316162
1014,50000,5,nmoo,9799.046875,5.36514139175415
1015,50000,5,efficient_non_dominated_sort,9799.046875,1.3805930614471436
1016,50000,5,fast_non_dominated_sort,10077.6015625,21.239322900772095
1017,50000,5,nmoo,9799.046875,7.275235414505005
1018,50000,5,efficient_non_dominated_sort,9799.046875,1.3463129997253418
1019,50000,5,fast_non_dominated_sort,10065.4765625,21.207974672317505
1020,50000,6,nmoo,9799.046875,17.727681159973145
1021,50000,6,efficient_non_dominated_sort,9799.046875,2.052152156829834
1022,50000,6,fast_non_dominated_sort,9878.05078125,21.270628452301025
1023,50000,6,nmoo,9799.046875,14.67777156829834
1024,50000,6,efficient_non_dominated_sort,9799.046875,2.1406562328338623
1025,50000,6,fast_non_dominated_sort,9874.48046875,21.222204208374023
1026,50000,6,nmoo,9799.046875,16.64560842514038
1027,50000,6,efficient_non_dominated_sort,9799.046875,2.173374891281128
1028,50000,6,fast_non_dominated_sort,9874.29296875,21.214107513427734
1029,50000,6,nmoo,9799.046875,13.834409713745117
1030,50000,6,efficient_non_dominated_sort,9799.046875,2.113651752471924
1031,50000,6,fast_non_dominated_sort,9875.84765625,21.242435932159424
1032,50000,6,nmoo,9799.046875,17.179924964904785
1033,50000,6,efficient_non_dominated_sort,9799.046875,2.1326394081115723
1034,50000,6,fast_non_dominated_sort,9875.94140625,21.22459888458252
1035,50000,6,nmoo,9799.046875,16.53628897666931
1036,50000,6,efficient_non_dominated_sort,9799.046875,2.062464475631714
1037,50000,6,fast_non_dominated_sort,9878.26171875,21.18585443496704
1038,50000,6,nmoo,9799.046875,16.139771461486816
1039,50000,6,efficient_non_dominated_sort,9799.046875,2.1239330768585205
1040,50000,6,fast_non_dominated_sort,9876.25,21.237207412719727
1041,50000,6,nmoo,9799.046875,16.174023866653442
1042,50000,6,efficient_non_dominated_sort,9799.046875,2.151045560836792
1043,50000,6,fast_non_dominated_sort,9878.76953125,21.24300241470337
1044,50000,6,nmoo,9830.36328125,16.723100423812866
1045,50000,6,efficient_non_dominated_sort,9830.36328125,2.1237409114837646
1046,50000,6,fast_non_dominated_sort,9879.8125,21.25571894645691
1047,50000,6,nmoo,9832.98828125,19.688886165618896
1048,50000,6,efficient_non_dominated_sort,9832.98828125,2.1554222106933594
1049,50000,6,fast_non_dominated_sort,9879.6875,21.246424198150635
1050,50000,7,nmoo,9833.9453125,37.469088554382324
1051,50000,7,efficient_non_dominated_sort,9833.9453125,2.9362518787384033
1052,50000,7,fast_non_dominated_sort,9833.9453125,21.194740295410156
1053,50000,7,nmoo,9833.9453125,32.396899461746216
1054,50000,7,efficient_non_dominated_sort,9833.9453125,3.0251455307006836
1055,50000,7,fast_non_dominated_sort,9833.9453125,21.218655586242676
1056,50000,7,nmoo,9833.9453125,35.64237952232361
1057,50000,7,efficient_non_dominated_sort,9833.9453125,2.9474551677703857
1058,50000,7,fast_non_dominated_sort,9833.9453125,21.20776653289795
1059,50000,7,nmoo,9833.9453125,33.06744980812073
1060,50000,7,efficient_non_dominated_sort,9833.9453125,2.948413133621216
1061,50000,7,fast_non_dominated_sort,9833.9453125,21.252779722213745
1062,50000,7,nmoo,9833.9453125,31.401070833206177
1063,50000,7,efficient_non_dominated_sort,9833.9453125,3.070349931716919
1064,50000,7,fast_non_dominated_sort,9833.9453125,21.264910221099854
1065,50000,7,nmoo,9833.9453125,39.63749170303345
1066,50000,7,efficient_non_dominated_sort,9833.9453125,3.007056713104248
1067,50000,7,fast_non_dominated_sort,9833.9453125,21.212085008621216
1068,50000,7,nmoo,9833.9453125,41.68011426925659
1069,50000,7,efficient_non_dominated_sort,9833.9453125,3.0627992153167725
1070,50000,7,fast_non_dominated_sort,9833.9453125,21.241783380508423
1071,50000,7,nmoo,9799.046875,35.73294758796692
1072,50000,7,efficient_non_dominated_sort,9799.046875,2.9880611896514893
1073,50000,7,fast_non_dominated_sort,9799.046875,21.2408926486969
1074,50000,7,nmoo,9799.046875,34.56416392326355
1075,50000,7,efficient_non_dominated_sort,9799.046875,2.9981296062469482
1076,50000,7,fast_non_dominated_sort,9799.046875,21.271009922027588
1077,50000,7,nmoo,9799.046875,39.593058586120605
1078,50000,7,efficient_non_dominated_sort,9799.046875,2.9744985103607178
1079,50000,7,fast_non_dominated_sort,9799.046875,21.211350917816162
1080,100000,2,nmoo,9799.046875,0.06606507301330566
1081,100000,2,efficient_non_dominated_sort,9799.046875,2.4176998138427734
1082,100000,2,fast_non_dominated_sort,50064.16796875,87.8913471698761
1083,100000,2,nmoo,39554.1875,0.0657966136932373
1084,100000,2,efficient_non_dominated_sort,39554.1875,2.251411199569702
1085,100000,2,fast_non_dominated_sort,50101.14453125,91.21122622489929
1086,100000,2,nmoo,39251.3671875,0.06643962860107422
1087,100000,2,efficient_non_dominated_sort,39251.1171875,2.4618403911590576
1088,100000,2,fast_non_dominated_sort,50101.66796875,88.48406434059143
1089,100000,2,nmoo,38983.1640625,0.06599903106689453
1090,100000,2,efficient_non_dominated_sort,38983.1640625,2.1347579956054688
1091,100000,2,fast_non_dominated_sort,50063.4921875,91.2562313079834
1092,100000,2,nmoo,38955.63671875,0.06535100936889648
1093,100000,2,efficient_non_dominated_sort,38955.38671875,2.2372002601623535
1094,100000,2,fast_non_dominated_sort,50086.0078125,91.27626991271973
1095,100000,2,nmoo,38736.08203125,0.06350135803222656
1096,100000,2,efficient_non_dominated_sort,38735.83203125,2.2602198123931885
1097,100000,2,fast_non_dominated_sort,50120.58203125,91.68701601028442
1098,100000,2,nmoo,39585.16796875,0.06559348106384277
1099,100000,2,efficient_non_dominated_sort,39584.91796875,2.2176883220672607
1100,100000,2,fast_non_dominated_sort,50097.765625,92.14021849632263
1101,100000,2,nmoo,38751.02734375,0.06497907638549805
1102,100000,2,efficient_non_dominated_sort,38750.77734375,2.22525691986084
1103,100000,2,fast_non_dominated_sort,50120.44921875,91.73727369308472
1104,100000,2,nmoo,39116.921875,0.06479954719543457
1105,100000,2,efficient_non_dominated_sort,39116.671875,2.2347922325134277
1106,100000,2,fast_non_dominated_sort,50191.0625,91.9617166519165
1107,100000,2,nmoo,39295.3671875,0.06447124481201172
1108,100000,2,efficient_non_dominated_sort,39295.1171875,2.2243893146514893
1109,100000,2,fast_non_dominated_sort,50072.89453125,91.80794548988342
1110,100000,3,nmoo,39868.1015625,1.3561649322509766
1111,100000,3,efficient_non_dominated_sort,39868.1015625,1.578439712524414
1112,100000,3,fast_non_dominated_sort,44323.82421875,88.2315788269043
1113,100000,3,nmoo,39155.89453125,1.1416573524475098
1114,100000,3,efficient_non_dominated_sort,39155.89453125,1.5724875926971436
1115,100000,3,fast_non_dominated_sort,44236.3515625,88.06669330596924
1116,100000,3,nmoo,39155.9375,0.7991905212402344
1117,100000,3,efficient_non_dominated_sort,39155.9453125,1.5954060554504395
1118,100000,3,fast_non_dominated_sort,44259.3359375,88.19735217094421
1119,100000,3,nmoo,39155.9453125,1.3881292343139648
1120,100000,3,efficient_non_dominated_sort,39155.9453125,2.080375909805298
1121,100000,3,fast_non_dominated_sort,44287.328125,88.15782618522644
1122,100000,3,nmoo,39155.9453125,1.5753095149993896
1123,100000,3,efficient_non_dominated_sort,39157.125,1.7117738723754883
1124,100000,3,fast_non_dominated_sort,44273.66015625,88.24297666549683
1125,100000,3,nmoo,39155.9453125,0.8118367195129395
1126,100000,3,efficient_non_dominated_sort,39155.9453125,1.669130563735962
1127,100000,3,fast_non_dominated_sort,44245.7421875,88.15741205215454
1128,100000,3,nmoo,39155.9453125,1.195789098739624
1129,100000,3,efficient_non_dominated_sort,39155.9453125,1.635857105255127
1130,100000,3,fast_non_dominated_sort,44288.45703125,88.2039783000946
1131,100000,3,nmoo,39155.9453125,1.1917777061462402
1132,100000,3,efficient_non_dominated_sort,39155.9453125,1.674041748046875
1133,100000,3,fast_non_dominated_sort,44242.58203125,88.19604134559631
1134,100000,3,nmoo,39155.9453125,1.9134089946746826
1135,100000,3,efficient_non_dominated_sort,39155.9453125,1.7268013954162598
1136,100000,3,fast_non_dominated_sort,44296.68359375,88.3660216331482
1137,100000,3,nmoo,39155.9453125,0.8876457214355469
1138,100000,3,efficient_non_dominated_sort,39155.9453125,1.620387315750122
